words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
"get,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"get,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,get",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"get,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"getting,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"got,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"gpu,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"gpu,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"gpu,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"gpu,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,gpu",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"help,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"print,help",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"trying,help",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,help",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"however,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,however",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"images,image",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"image,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"images,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"training,images",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"import,input",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"keras,import",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"last,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"like,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"loss,import",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"import,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"module,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"network,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,np",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,numpy",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"one,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,output",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,print",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,problem",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"range,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"return,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,sequential",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,tensorflow",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,test",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,tf",0.8,0.803026399,0.692307692,0.827586207,0.628571429,1,0.866666667
"import,train",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"training,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,tried",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,trying",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,use",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"using,import",0.813333333,0.814035706,0.692307692,0.827586207,0.647058824,1,0.903225806
"import,x",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,input",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"last,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"layer,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"like,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"loss,input",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"model,input",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"network,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"none,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"numpy,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"one,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"output,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"print,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"problem,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"range,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,input",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"self,input",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"sequential,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"shape,input",0.84,0.841108124,0.8,0.814814815,0.6875,1,0.903225806
"size,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"tensorflow,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"train,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"tried,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"trying,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"use,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,input",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"valueerror,input",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"x,input",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"inputs,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"layer,keras",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,like",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,loss",0.8,0.799384449,0.692307692,0.827586207,0.606060606,0.967741935,0.903225806
"keras,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
"keras,network",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,neural",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,numpy",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,output",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,print",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"keras,problem",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,return",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"keras,sequential",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"shape,keras",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"keras,tensorflow",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,train",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,training",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"keras,tried",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,trying",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,use",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"using,keras",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"keras,x",0.826666667,0.825595238,0.666666667,0.857142857,0.666666667,1,0.9375
"know,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"last,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"last,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"module,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"last,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"last,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"last,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"traceback,last",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,last",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"last,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"layer,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"layer,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"layer,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"layers,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"learning,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"len,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"len,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,len",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"like,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"like,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"like,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,like",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"like,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"line,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"module,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"line,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"line,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"line,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,line",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,line",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"loss,model",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"network,loss",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"loss,np",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,numpy",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,optimizer",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"loss,output",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,print",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,problem",0.813333333,0.812858938,0.740740741,0.827586207,0.625,0.967741935,0.903225806
"range,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"return,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,sequential",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,tensorflow",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,train",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"training,loss",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,tried",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"loss,trying",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"using,loss",0.813333333,0.814541819,0.785714286,0.827586207,0.625,0.967741935,0.866666667
"loss,x",0.826666667,0.825885905,0.785714286,0.827586207,0.64516129,0.967741935,0.903225806
"module,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"network,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"neural,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"none,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"np,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"number,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"numpy,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"one,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"optimizer,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"output,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"outputs,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"predict,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"print,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"problem,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"range,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"recent,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"return,model",0.84,0.83866539,0.740740741,0.827586207,0.6875,1,0.9375
"run,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"self,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"sequential,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"set,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"shape,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"size,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"tensorflow,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"test,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"time,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"traceback,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"train,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"training,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"tried,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"try,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"trying,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"use,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,used",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"using,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"model,value",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"valueerror,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"would,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"wrong,model",0.853333333,0.852531265,0.740740741,0.857142857,0.727272727,1,0.9375
"x,model",0.84,0.841398351,0.740740741,0.857142857,0.705882353,1,0.903225806
"module,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,module",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"module,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"name,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"network,neural",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"network,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"network,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"network,train",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"training,network",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"network,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,network",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"network,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"none,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"none,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"np,numpy",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"np,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"np,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"np,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"numpy,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"numpy,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,numpy",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"sequential,numpy",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"numpy,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"train,numpy",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,numpy",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"numpy,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"one,training",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,one",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"one,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"output,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"problem,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"return,output",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"sequential,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"shape,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"output,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"train,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"tried,output",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"output,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"output,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,output",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"output,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"problem,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"range,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"recent,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,run",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"sequential,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,size",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"train,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"tried,print",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"print,use",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,print",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"print,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"return,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"training,problem",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"problem,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,problem",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"problem,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"python,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,python",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"return,range",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"range,training",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,range",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"range,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"return,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"traceback,recent",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"recent,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"return,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"shape,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,size",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"tensor,return",0.853333333,0.853615128,0.827586207,0.827586207,0.709677419,1,0.903225806
"return,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"traceback,return",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,train",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,training",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"return,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,return",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"return,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"run,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,run",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"x,self",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"train,sequential",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,sequential",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"sequential,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,sequential",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"sequential,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"shape,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"tensorflow,tf",0.826666667,0.829819376,0.75862069,0.857142857,0.666666667,1,0.866666667
"train,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"training,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"tried,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"trying,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"use,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"using,tensorflow",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"tensorflow,version",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"x,tensorflow",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"using,tf",0.826666667,0.829819376,0.75862069,0.857142857,0.666666667,1,0.866666667
"traceback,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"training,train",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"train,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"train,trying",0.84,0.842261905,0.8,0.857142857,0.6875,1,0.866666667
"using,train",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"train,x",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,tried",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"training,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,training",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"training,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"tried,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"tried,use",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,tried",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"tried,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,try",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"use,trying",0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
"using,trying",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"x,trying",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,use",0.84,0.841297871,0.75862069,0.857142857,0.6875,1,0.903225806
"use,x",0.866666667,0.865595238,0.8,0.857142857,0.733333333,1,0.9375
"using,x",0.853333333,0.852588193,0.75862069,0.857142857,0.709677419,1,0.9375
"code,accuracy,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"data,accuracy,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"dataset,accuracy,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"keras,accuracy,dense",0.813333333,0.814818831,0.666666667,0.857142857,0.647058824,1,0.903225806
"accuracy,model,dense",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"accuracy,sequential,dense",0.826666667,0.828264209,0.714285714,0.857142857,0.666666667,1,0.903225806
"epoch,accuracy,model",0.84,0.83856658,0.692307692,0.857142857,0.705882353,1,0.9375
"accuracy,import,model",0.826666667,0.824812113,0.692307692,0.827586207,0.666666667,1,0.9375
"keras,accuracy,model",0.826666667,0.825800412,0.692307692,0.827586207,0.705882353,1,0.903225806
