words,acc,f1,0_f1,1_f1,2_f1,3_f1,4_f1
realm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
regularising,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
saturates,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
squares,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
substantial,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
account,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ended,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
forces,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
irregularity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
misclassified,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
orig,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
purely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
representatives,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vastly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wildly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
checks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
evaluating,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fuel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
initialising,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
light,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rail,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rules,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
upper,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
exhausted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
frameview,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ide,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imagesid,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
knowledges,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
physx,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sdk,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
clipped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cycliclr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
declared,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
determinism,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
typically,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
us,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fargs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fkwargs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
suf,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vxn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inexplicable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
monkeyed,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
zeroes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
realise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
skipped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
uninformative,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
brief,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datatype,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
accumulates,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
addmm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
executable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reconstructions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
involve,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
oom,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
datatypes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
year,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nz,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adamax,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
classifing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
loan,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
topology,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
terms,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
amazing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dia,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ms,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
officially,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
old,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
permissions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
prebuilt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
relays,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wastes,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
web,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
linearly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
measurements,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ouput,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
separable,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
brand,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
decide,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
noob,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
scoping,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
versa,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vice,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
absence,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
addn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fcn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
marvin,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mechanics,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
minimized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
teichmann,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
calc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vectorization,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adaptativelearningrate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bilinear,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cond,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
csvlogger,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
impossible,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ktf,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
modelfilename,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trainingfilename,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trainingpatience,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
refer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contradicting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
disconnectedinputerror,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
elem,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
besides,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
accident,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
benchmark,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
furthermore,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
monotonically,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
runtimewarning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
theoretical,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
overwrite,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
established,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opening,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
remotely,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
shfilename,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
certifi,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
idna,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dcnn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
difficulty,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maxval,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
minval,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nstreams,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
randomstreams,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rng,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fpn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gas,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
horizontally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ints,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mobilenet,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
puts,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ssd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multidict,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
yarl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
denoising,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
focused,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
individual,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ynorm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
redundant,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
converged,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
courses,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
daisy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
dandelion,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
frameworks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mention,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rose,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
simonyan,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stages,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sunflower,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tulip,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
zisserman,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
deconv,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
transitionlayer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
corruption,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
corrupts,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
handy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nvlinks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
screenshots,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
silently,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stateful,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
alone,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
encapsulate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
foldername,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mwe,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
focuses,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
appear,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
incidentally,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
preventing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
randomnormal,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
multiplications,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bi,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
di,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
li,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
accommodate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
amjs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
generalized,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
torchmetrics,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lda,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ldb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ldc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opa,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reparameterize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
magic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
terminated,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
destinationname,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
regionname,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
filelist,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
textfile,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trail,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
validataion,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
arrow,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
discriminatorand,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
io,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sceenshot,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
acting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imagefolder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
infinity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
json,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
layout,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thaddmmbackward,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trainforms,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
itr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
tfe,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
feat,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
growth,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
recycles,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
myrand,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bhw,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
centering,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
corrections,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
daniel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
decorrelated,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
fuzz,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
herevvvvv,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hwb,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
incorrectly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
invert,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
laid,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
möller,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reroll,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
singularity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vvvvverror,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
whitened,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
xxt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adjustments,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
patch,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bw,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
expertise,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gone,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
affinetransform,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
atanh,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
bijective,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
codomain,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pyd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
staticmethod,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
morning,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
agnostic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
constructing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
flagged,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
forwarding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pushing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reparametrization,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reparametrize,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
resample,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
resampled,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
trick,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
alignment,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ami,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
devicequery,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
layered,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
linking,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
singleuser,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
static,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
systemdspawner,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
badly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
climbing,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
clueless,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
divisions,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
flawlessly,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
relugrad,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
unusual,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
copying,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reloaded,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
availability,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
canceled,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
icd,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
installer,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
opencl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
presence,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
rc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
stopped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
thu,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
contents,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
corpuses,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
inputting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
panda,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
preprocessor,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
savedmodel,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
denom,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
adapting,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
imshow,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
optin,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
testloader,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
validloader,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
erratic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
programming,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
switches,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
profiler,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
relate,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lbl,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
passengerid,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
prelu,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
simpledeeprnn,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
survived,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
titanic,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
closeupnextday,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
interrupted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
configuring,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
mechanism,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
aborted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
grab,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
jobs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
nullptr,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
balance,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hosted,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
pythonanywhere,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
upload,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
enhancement,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
explanations,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
maxim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
wrapped,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
hw,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
skin,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
baseexception,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
confirm,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ray,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
reinforcement,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
vcpu,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
belief,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
capac,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
ity,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
lbfgs,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
portion,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
purging,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
racks,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
typical,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
activities,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
keepdim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
kim,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
minoh,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
sung,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
paddings,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
positionalencoding,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
transenc,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
transformerencoder,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
cartpoleenvmanager,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
em,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
epsilongreedystrategy,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gedauert,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
gradiesnt,0.853333333,0.854009217,0.8,0.857142857,0.709677419,1,0.903225806
